Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1ExfPZEiahqhLyajhybFeS,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,2,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:2IvclMRRfknwnR6wgk5uIn,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,2,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:2ylCrFiBu98SC0vFfaCent,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,1,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:4NkIYlfobkqS2hALHTIUV9,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,1,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:4wNN1ecz5IjZney0L4Hxfj,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,2,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:5DZwnLxHjWTZaz9jOpRhxb,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,1,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:7qK3JFriCqLorQivsJYG2X,19eff85db4e848b5883f12fff6042b18,2021-12-06T21:03:50Z,1,,e3c7a73ef4744c50b272a56b2d454627
spotify:track:1Bj6YgjjPbEb4jhQ50T8tJ,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,0,I like the hope that this song plays into. ,e3c7a73ef4744c50b272a56b2d454627
spotify:track:1ExfPZEiahqhLyajhybFeS,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,2,Great jam perfect lyrical content exactly on message. It only lost out to the top spot on my list due to the upbeat music,e3c7a73ef4744c50b272a56b2d454627
spotify:track:2IvclMRRfknwnR6wgk5uIn,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,1,I was fully expecting and hoping for an entry from Broadway!,e3c7a73ef4744c50b272a56b2d454627
spotify:track:2ylCrFiBu98SC0vFfaCent,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,0,"This doing gets points for it lyrical content and it gets points for the music, but it looses them all because Beatles, boooo",e3c7a73ef4744c50b272a56b2d454627
spotify:track:4NkIYlfobkqS2hALHTIUV9,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,3,Never heard of this artist but I love her now and this song!,e3c7a73ef4744c50b272a56b2d454627
spotify:track:4wNN1ecz5IjZney0L4Hxfj,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,2,This song slaps it’s also like my theme song for my days off!,e3c7a73ef4744c50b272a56b2d454627
spotify:track:5DZwnLxHjWTZaz9jOpRhxb,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,2,I love this song!,e3c7a73ef4744c50b272a56b2d454627
spotify:track:5Q4oMTh4EpurBcK5mUroke,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,0,"Too self aggrandizing for me to give points to, but I do love this song!",e3c7a73ef4744c50b272a56b2d454627
spotify:track:5XcZRgJv3zMhTqCyESjQrF,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,0,Fake news,e3c7a73ef4744c50b272a56b2d454627
spotify:track:6Ca3uEAuun3HusTUiIXKs1,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,0,This was a mixed bag for me. Half points which technically I was out of at this point but so close!,e3c7a73ef4744c50b272a56b2d454627
spotify:track:7qK3JFriCqLorQivsJYG2X,a75a5cd99eaa40a6868c250adaa7a673,2021-12-07T01:18:44Z,0,This song gets points for the title and some lyrical content but it loses a lot for the musicality in my book. To dang upbeat for the day after the booster for me!,e3c7a73ef4744c50b272a56b2d454627
spotify:track:5DZwnLxHjWTZaz9jOpRhxb,b0415b544bb44324a6afca46625ea1a7,2021-12-07T14:46:24Z,6,I think the two of us are going to be voting for each other often... ;-),e3c7a73ef4744c50b272a56b2d454627
spotify:track:5XcZRgJv3zMhTqCyESjQrF,b0415b544bb44324a6afca46625ea1a7,2021-12-07T14:46:24Z,2,Clever.,e3c7a73ef4744c50b272a56b2d454627
spotify:track:7qK3JFriCqLorQivsJYG2X,b0415b544bb44324a6afca46625ea1a7,2021-12-07T14:46:24Z,2,Also clever.,e3c7a73ef4744c50b272a56b2d454627
