ID,Created,Name,Description,Playlist URL
375545471cc34f328874f15651e6da0f,2023-01-30T23:04:47Z,Emotion: Happy,,https://open.spotify.com/playlist/3pPvZBWFaqY7hFWG3ASmhE
5ef4e5b0a0b94f8cbbc02dde76907060,2023-01-30T23:04:47Z,Emotion: Sad,,https://open.spotify.com/playlist/3y3CAOGOUKUZUvOiCO1zQk
b7fb57ffd31f4f15ab13feda3500d62b,2023-01-30T23:04:47Z,Emotion: Angry,,https://open.spotify.com/playlist/4jVPfamdeOkoSPKjT1E7ms
4b3286bb6f0b46fda2d2853969e9b4a9,2023-01-30T23:04:47Z,Emotion: Mysterious,,https://open.spotify.com/playlist/25GASgeKoxemHCgTTdrnGf
4b59a0f8c75f4b73bd9e8329f71d4d7b,2023-01-30T23:04:48Z,Emotion: Triumphant,,https://open.spotify.com/playlist/0Krp56VP48hwV96FdzbPGM
3bf93c6f77b54230bbe468aa919e031d,2023-01-30T23:04:48Z,Emotion: Serene,,https://open.spotify.com/playlist/4buRhYzUHEjltQmhQcyTrY
c93050bf822d4c038c9b4ad75f6c796f,2023-01-30T23:04:48Z,Emotion: Frightened,,https://open.spotify.com/playlist/4xKRj0PzpVt2JN6TsPct33
02114c7fae8641fd8677a41a2ae2c9ac,2023-01-30T23:04:48Z,Emotion: Flirtatious,,https://open.spotify.com/playlist/454b8arzzkvWBGjRnTwlDz
ad63eb9c658140e0964c9808c3660a43,2023-01-30T23:04:48Z,Emotion: Confused,,https://open.spotify.com/playlist/7HDaBL2p99XJM4QA182gct
9d5b677ce454463c8e10fecb61182137,2023-01-30T23:04:49Z,Emotion: Disruptive,,https://open.spotify.com/playlist/5e3fK8CxAMQ5s7kqnEHI5E
56121212e8364871bd8b5a500818da88,2023-01-30T23:04:49Z,Emotion: Reassured,,https://open.spotify.com/playlist/1ej8l606pGlXKQwMik0sZl
2d89f2692ee7411194b0c8ea1ec1a8e1,2023-01-30T23:04:49Z,Emotion: Deceit,,https://open.spotify.com/playlist/3C0wbOXv9cns3f3zox7dbV
63f6d2b28b784f1ba82f886786f66525,2023-01-30T23:04:49Z,Emotion: Gratitude,,https://open.spotify.com/playlist/1hUvNomHCyltsJFqeDTtIT
277a55e0c8f848b582736ef825a5e428,2023-01-30T23:04:49Z,Emotion: Anxious,,https://open.spotify.com/playlist/3NPkYyMIL0F44pJFnzWHoG
ddcb156223844ed090a09b341b1e4682,2023-01-30T23:04:49Z,Emotion: Guilt,,https://open.spotify.com/playlist/7uc6asGWpiSOYDrazKMrOK
99dbd851d3b84025833b9865263a6273,2023-01-30T23:04:50Z,Emotion: Curiosity,,https://open.spotify.com/playlist/49cqYUzALmAsyqYqr46ofH
fb5bf847961e484db880e50852126798,2023-01-30T23:04:50Z,Emotion: Forgiveness,,https://open.spotify.com/playlist/34X0WX5CJcLDhD4dQ1m4n3
2d407caf4870416480c3a0df251c8b52,2023-01-30T23:04:50Z,Emotion: Closure,,https://open.spotify.com/playlist/14ZQfeRo9EweHBln8Rd1Tx
