Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:4DR6O31C5WPJXA1BWlxVXh,cc4efe883de54a888a6ebe56d37b51a2,2022-01-26T00:54:56Z,3,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:66S14BkJDxgkYxLl5DCqOz,cc4efe883de54a888a6ebe56d37b51a2,2022-01-26T00:54:56Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:6uAm7pG66O1XesXS9bpHSF,cc4efe883de54a888a6ebe56d37b51a2,2022-01-26T00:54:56Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:2grjqo0Frpf2okIBiifQKs,6f05926db77e42d387b322377e26bbc5,2022-01-26T01:05:40Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:3gIBSlXYIN1mru35l4LWPB,6f05926db77e42d387b322377e26bbc5,2022-01-26T01:05:40Z,1,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:66S14BkJDxgkYxLl5DCqOz,6f05926db77e42d387b322377e26bbc5,2022-01-26T01:05:40Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:6uAm7pG66O1XesXS9bpHSF,6f05926db77e42d387b322377e26bbc5,2022-01-26T01:05:40Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:2grjqo0Frpf2okIBiifQKs,0d770f447f2f4be8951779f523009918,2022-01-26T01:14:58Z,3,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:4DR6O31C5WPJXA1BWlxVXh,0d770f447f2f4be8951779f523009918,2022-01-26T01:14:58Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:4SGBuq37Ol4HJr7pQqFMKa,0d770f447f2f4be8951779f523009918,2022-01-26T01:14:58Z,1,Phil Conners approves.,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:6uAm7pG66O1XesXS9bpHSF,0d770f447f2f4be8951779f523009918,2022-01-26T01:14:58Z,1,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:2grjqo0Frpf2okIBiifQKs,e6c76ad9098d460593e5b69c95030a02,2022-01-26T01:41:21Z,1,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:4hrJhMznNddR7UThDKHSJy,e6c76ad9098d460593e5b69c95030a02,2022-01-26T01:41:21Z,1,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:4SGBuq37Ol4HJr7pQqFMKa,e6c76ad9098d460593e5b69c95030a02,2022-01-26T01:41:21Z,1,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:6dGnYIeXmHdcikdzNNDMm2,e6c76ad9098d460593e5b69c95030a02,2022-01-26T01:41:21Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:6uAm7pG66O1XesXS9bpHSF,e6c76ad9098d460593e5b69c95030a02,2022-01-26T01:41:21Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:5rJjib4hv7JD1fpf5TzRcr,72f280c9a61a4337b5cb4b3c2c12a9b4,2022-01-26T13:51:09Z,5,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:5z55ViAxkPWLOMhlPoyw14,72f280c9a61a4337b5cb4b3c2c12a9b4,2022-01-26T13:51:09Z,2,,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:1VuBmEauSZywQVtqbxNqka,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,0,It's a Meowserful day!,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:2grjqo0Frpf2okIBiifQKs,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,1,Do you remeowmber?,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:3gIBSlXYIN1mru35l4LWPB,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,2,Still crazy after all these meows,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:4hrJhMznNddR7UThDKHSJy,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,2,Love is everymeowr,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:4SGBuq37Ol4HJr7pQqFMKa,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,0,I got meow babe,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:5rJjib4hv7JD1fpf5TzRcr,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,0,Back is the USSMeowr,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:5z55ViAxkPWLOMhlPoyw14,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,0,Oh what a meowserful morning!,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:66S14BkJDxgkYxLl5DCqOz,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,0,And I would walk five hundred meowrs,40eb71b4659e4e15a4b3e04975c7e15f
spotify:track:6dGnYIeXmHdcikdzNNDMm2,36d943fd539042239fb5646d50d0a9ad,2022-01-26T14:12:08Z,0,Here comes the meows,40eb71b4659e4e15a4b3e04975c7e15f
